source_surface,resource,grain,field_name,field_type,semantic_status,navigation_category,navigation_subcategory,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,navigation_basis,source_statuses,source_types,notes
FRL_LOCAL_CSV,player_match,player_match,accurateCross,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_match,player_match,wonTackle,unknown,exposed,Defending,Defensive actions,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,aerialDuels,unknown,exposed,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,aerialDuelsLost,unknown,exposed,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,aerialDuelsWon,unknown,exposed,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,appearances,unknown,exposed,Playing Time,Participation / availability,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,attemptsFromSetPieces,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,awayGoals,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,backwardPasses,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,blockedShots,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,blocks,unknown,UNCATALOGUED,Defending,Defensive actions,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,catches,unknown,UNCATALOGUED,Goalkeeping,Goalkeeping,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,cleanSheets,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,clearancesOffTheLine,unknown,UNCATALOGUED,Defending,Defensive actions,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,cornersTakenInclShortCorners,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,cornersWon,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,crossesNotClaimed,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,drops,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,duels,unknown,UNCATALOGUED,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,duelsLost,unknown,UNCATALOGUED,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,duelsWon,unknown,UNCATALOGUED,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,expectedAssists,unknown,exposed,Chance Creation,Creation / chance generation,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,expectedGoals,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,expectedGoalsFreekick,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,expectedGoalsOnTarget,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,expectedGoalsOnTargetConceded,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,fiftyFifty,unknown,UNCATALOGUED,Duels & Aerials,Duels / aerial play,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=INTERMITTENT; seasons=3/10
FRL_LOCAL_CSV,player_season,player_season,forwardPasses,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,foulAttemptedTackle,unknown,UNCATALOGUED,Discipline,Cards / fouls,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,foulWonPenalty,unknown,UNCATALOGUED,Discipline,Cards / fouls,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,freekickTotal,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,gamesPlayed,unknown,exposed,Playing Time,Participation / availability,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,gkSuccessfulDistribution,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,gkUnsuccessfulDistribution,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,goalAssists,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,goalKicks,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=LONG_RUN; seasons=9/10
FRL_LOCAL_CSV,player_season,player_season,goalkeeperSmother,unknown,UNCATALOGUED,Goalkeeping,Goalkeeping,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,goals,unknown,exposed,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,player_season,player_season,goalsConceded,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,player_season,ENTITY,source_player_identity_to_player_season,TRUE,Player-season rows require season-aware source-player identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
