field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,player_reason_code,player_evidence_semantic,player_evidence_source,fixture_reason_code,fixture_evidence_semantic,fixture_evidence_source,team_reason_code,team_evidence_semantic,team_evidence_source
attPenGoal,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attPenMiss,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attPenPost,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attPenTarget,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attPostHigh,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attPostLeft,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attPostRight,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attSetpiece,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attemptedTackleFoul,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attemptsConcededIbox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attemptsConcededObox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attemptsFromSetPieces,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
attemptsIbox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attemptsObox,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
attendance,FRL_LOCAL_CSV,team_match,team_match,unknown,retained,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,retained,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,retained,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,retained,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
awayGoals,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
backwardPass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
backwardPasses,FRL_LOCAL_CSV,player_season,player_season,unknown,UNCATALOGUED,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
ballCarriesCount,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
ballRecovery,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
bigChanceCreated,FRL_LOCAL_CSV,player_match,player_match,unknown,exposed,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
bigChanceMissed,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
bigChanceScored,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
birthCountry,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
birthDate,FRL_LOCAL_CSV,squad,squad,unknown,exposed,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
blockedCross,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
blockedPass,FRL_LOCAL_CSV,team_match,team_match,unknown,UNCATALOGUED,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
blockedScoringAtt,FRL_LOCAL_CSV,team_match,team_match,unknown,exposed,OBSERVATION,canonical_team_season_to_source_team,TRUE,NOT_ESTABLISHED,REVIEW,REVIEW,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Team-match source statistics attach through the verified team-fixture relationship.
blockedScoringAttempt,FRL_LOCAL_CSV,player_match,player_match,unknown,UNCATALOGUED,OBSERVATION,player_identity_to_player_match_observations,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.,ATTACHMENT_NOT_ESTABLISHED,UNCATALOGUED,frl_variable_dictionary: Player-match observations require verified player and fixture identity.
blockedShots,FRL_LOCAL_CSV,player_season,player_season,unknown,exposed,ENTITY,source_player_identity_to_player_season,TRUE,REVIEW,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,ATTACHMENT_REVIEW,exposed,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-season rows require season-aware source-player identity.,ATTACHMENT_NOT_ESTABLISHED,exposed,frl_variable_dictionary: Player-season rows require season-aware source-player identity.
